recording_id,species_key,scientific_name,common_name,author,rating,latitude,longitude,file_path,split_role
XC1003367,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Delaitre guillaume,3.0,4.0897,-52.6835,data/BirdClef/train_audio/baffal1/XC1003367.ogg,gallery
XC1003366,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Delaitre guillaume,3.0,4.0897,-52.6835,data/BirdClef/train_audio/baffal1/XC1003366.ogg,gallery
XC1023846,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Delaitre guillaume,3.0,4.0899,-52.6764,data/BirdClef/train_audio/baffal1/XC1023846.ogg,gallery
XC1019433,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Delaitre guillaume,3.0,4.0899,-52.6764,data/BirdClef/train_audio/baffal1/XC1019433.ogg,gallery
XC299696,baffal1,Micrastur ruficollis,Barred Forest-Falcon,James Bradley,4.0,4.6149,-74.3106,data/BirdClef/train_audio/baffal1/XC299696.ogg,gallery
XC449452,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Brice de la Croix,5.0,5.1567,-52.6698,data/BirdClef/train_audio/baffal1/XC449452.ogg,gallery
XC449450,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Brice de la Croix,4.0,5.1567,-52.6698,data/BirdClef/train_audio/baffal1/XC449450.ogg,gallery
XC449449,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Brice de la Croix,4.0,5.1567,-52.6698,data/BirdClef/train_audio/baffal1/XC449449.ogg,gallery
XC837026,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Geoffrey Monchaux,3.0,5.2639,-53.4876,data/BirdClef/train_audio/baffal1/XC837026.ogg,gallery
XC366820,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Martin St-Michel,5.0,6.9862,-75.1251,data/BirdClef/train_audio/baffal1/XC366820.ogg,gallery
XC366819,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Martin St-Michel,5.0,6.9862,-75.1251,data/BirdClef/train_audio/baffal1/XC366819.ogg,gallery
XC631685,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Daniel de Jesus Garcia,5.0,9.2847,-70.7145,data/BirdClef/train_audio/baffal1/XC631685.ogg,gallery
XC451499,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Scott Connop,5.0,10.3014,-84.8015,data/BirdClef/train_audio/baffal1/XC451499.ogg,gallery
XC353731,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Ross Gallardy,5.0,10.9006,-73.9385,data/BirdClef/train_audio/baffal1/XC353731.ogg,gallery
XC979787,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Sergio Adrian Garcia-Murcia,4.0,11.105,-74.0394,data/BirdClef/train_audio/baffal1/XC979787.ogg,gallery
XC384522,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Orlando Jarquín G.,5.0,13.1594,-85.8745,data/BirdClef/train_audio/baffal1/XC384522.ogg,gallery
XC240747,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Liliana Chavarria-Duriaux,5.0,13.237,-86.0546,data/BirdClef/train_audio/baffal1/XC240747.ogg,gallery
XC367718,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Nick Komar,5.0,13.237,-86.0546,data/BirdClef/train_audio/baffal1/XC367718.ogg,gallery
XC575070,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Lety Andino,4.0,13.8666,-89.6288,data/BirdClef/train_audio/baffal1/XC575070.ogg,gallery
XC784907,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Isaí López,5.0,14.0847,-88.0262,data/BirdClef/train_audio/baffal1/XC784907.ogg,gallery
XC289870,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Mayron McKewy Mejía,4.0,14.2059,-87.1158,data/BirdClef/train_audio/baffal1/XC289870.ogg,gallery
XC383802,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Alfonso Auerbach,3.0,14.8837,-86.8032,data/BirdClef/train_audio/baffal1/XC383802.ogg,gallery
XC383801,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Alfonso Auerbach,3.0,14.8837,-86.8032,data/BirdClef/train_audio/baffal1/XC383801.ogg,gallery
XC234354,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Max Noack,5.0,15.4856,-90.3614,data/BirdClef/train_audio/baffal1/XC234354.ogg,gallery
XC414977,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Max Noack,3.0,15.6124,-90.3781,data/BirdClef/train_audio/baffal1/XC414977.ogg,gallery
XC334192,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Richard E. Webster,4.0,15.6569,-92.8091,data/BirdClef/train_audio/baffal1/XC334192.ogg,gallery
XC713013,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Manuel Grosselet,5.0,15.7272,-92.9299,data/BirdClef/train_audio/baffal1/XC713013.ogg,gallery
XC713017,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Manuel Grosselet,3.0,15.7272,-92.9299,data/BirdClef/train_audio/baffal1/XC713017.ogg,gallery
XC355828,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Corey Lange,3.0,17.2219,-89.6216,data/BirdClef/train_audio/baffal1/XC355828.ogg,gallery
XC522308,baffal1,Micrastur ruficollis,Barred Forest-Falcon,Paul Driver,3.0,17.539,-89.1111,data/BirdClef/train_audio/baffal1/XC522308.ogg,gallery
XC84472,banana,Coereba flaveola,Bananaquit,Jeremy Minns,3.5,-16.8248,-56.8448,data/BirdClef/train_audio/banana/XC84472.ogg,gallery
XC189212,banana,Coereba flaveola,Bananaquit,Leonardo Ordóñez-Delgado,5.0,-3.749,-78.8706,data/BirdClef/train_audio/banana/XC189212.ogg,gallery
XC84476,banana,Coereba flaveola,Bananaquit,Jeremy Minns,4.0,-21.1167,-44.1501,data/BirdClef/train_audio/banana/XC84476.ogg,gallery
XC529279,banana,Coereba flaveola,Bananaquit,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,0.1864,-72.6056,data/BirdClef/train_audio/banana/XC529279.ogg,gallery
XC519180,banana,Coereba flaveola,Bananaquit,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,0.1864,-72.6056,data/BirdClef/train_audio/banana/XC519180.ogg,gallery
XC523829,banana,Coereba flaveola,Bananaquit,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,5.0667,-74.8008,data/BirdClef/train_audio/banana/XC523829.ogg,gallery
XC939088,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,4.5,2.8044,-60.6718,data/BirdClef/train_audio/banana/XC939088.ogg,gallery
XC320349,banana,Coereba flaveola,Bananaquit,David Ricardo Rodríguez Villamil,3.0,4.8605,-73.2534,data/BirdClef/train_audio/banana/XC320349.ogg,gallery
XC469261,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,5.0,-25.2401,-48.759,data/BirdClef/train_audio/banana/XC469261.ogg,gallery
XC939544,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,5.0,1.4022,-60.9869,data/BirdClef/train_audio/banana/XC939544.ogg,gallery
XC520823,banana,Coereba flaveola,Bananaquit,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,0.5292,-72.6306,data/BirdClef/train_audio/banana/XC520823.ogg,gallery
XC1034535,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,4.5,-7.1576,-48.536,data/BirdClef/train_audio/banana/XC1034535.ogg,gallery
XC939908,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,5.0,1.8299,-61.1451,data/BirdClef/train_audio/banana/XC939908.ogg,gallery
XC490740,banana,Coereba flaveola,Bananaquit,Fernando Igor de Godoy,5.0,-22.8842,-48.4442,data/BirdClef/train_audio/banana/XC490740.ogg,gallery
XC411998,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,4.5,-16.274,-39.0353,data/BirdClef/train_audio/banana/XC411998.ogg,gallery
XC816850,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,5.0,-6.3656,-48.0736,data/BirdClef/train_audio/banana/XC816850.ogg,gallery
XC372725,banana,Coereba flaveola,Bananaquit,Albert Lastukhin,5.0,9.9746,-84.4206,data/BirdClef/train_audio/banana/XC372725.ogg,gallery
XC479540,banana,Coereba flaveola,Bananaquit,Brice de la Croix,3.0,5.1014,-52.7736,data/BirdClef/train_audio/banana/XC479540.ogg,gallery
XC523836,banana,Coereba flaveola,Bananaquit,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,10.36,-75.5697,data/BirdClef/train_audio/banana/XC523836.ogg,gallery
XC318598,banana,Coereba flaveola,Bananaquit,Santiago Ramos,3.0,5.0791,-75.6852,data/BirdClef/train_audio/banana/XC318598.ogg,gallery
XC32074,banana,Coereba flaveola,Bananaquit,Daniel Lane,5.0,18.4898,-66.9501,data/BirdClef/train_audio/banana/XC32074.ogg,gallery
XC155797,banana,Coereba flaveola,Bananaquit,Danny Zapata-Henao,4.0,6.1429,-75.6175,data/BirdClef/train_audio/banana/XC155797.ogg,gallery
XC1017270,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,3.5,-16.5631,-49.285,data/BirdClef/train_audio/banana/XC1017270.ogg,gallery
XC213995,banana,Coereba flaveola,Bananaquit,Jeremy Minns,5.0,0.6667,-51.4001,data/BirdClef/train_audio/banana/XC213995.ogg,gallery
XC706367,banana,Coereba flaveola,Bananaquit,Mauricio Cuéllar Ramírez,5.0,-0.63,-72.4173,data/BirdClef/train_audio/banana/XC706367.ogg,gallery
XC614396,banana,Coereba flaveola,Bananaquit,Ricardo José Mitidieri,5.0,-22.9048,-43.1028,data/BirdClef/train_audio/banana/XC614396.ogg,gallery
XC420337,banana,Coereba flaveola,Bananaquit,Yair Guillermo Molina Martínez.,5.0,4.4804,-75.1069,data/BirdClef/train_audio/banana/XC420337.ogg,gallery
XC1067310,banana,Coereba flaveola,Bananaquit,Dante Buzzetti,4.0,0.6686,-51.4092,data/BirdClef/train_audio/banana/XC1067310.ogg,gallery
XC523830,banana,Coereba flaveola,Bananaquit,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,9.9,-75.1167,data/BirdClef/train_audio/banana/XC523830.ogg,gallery
XC973391,banana,Coereba flaveola,Bananaquit,Andrés Mauricio López,4.0,4.9918,-75.5713,data/BirdClef/train_audio/banana/XC973391.ogg,gallery
XC697372,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,3.0,-9.2162,-35.8741,data/BirdClef/train_audio/banana/XC697372.ogg,gallery
XC817205,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,4.5,-6.7131,-47.017,data/BirdClef/train_audio/banana/XC817205.ogg,gallery
XC352977,banana,Coereba flaveola,Bananaquit,Nick Komar,3.5,-3.7538,-73.2448,data/BirdClef/train_audio/banana/XC352977.ogg,gallery
XC979469,banana,Coereba flaveola,Bananaquit,Barry Edmonston,5.0,16.7739,-62.1945,data/BirdClef/train_audio/banana/XC979469.ogg,gallery
XC288516,banana,Coereba flaveola,Bananaquit,Jeremy Minns,4.0,-5.0501,-42.5501,data/BirdClef/train_audio/banana/XC288516.ogg,gallery
XC819184,banana,Coereba flaveola,Bananaquit,Francesco Barberini,5.0,-0.3214,-78.9516,data/BirdClef/train_audio/banana/XC819184.ogg,gallery
XC277010,banana,Coereba flaveola,Bananaquit,Jesse Fagan,4.0,26.0899,-77.1987,data/BirdClef/train_audio/banana/XC277010.ogg,gallery
XC506039,banana,Coereba flaveola,Bananaquit,Brice de la Croix,4.0,4.7216,-52.3073,data/BirdClef/train_audio/banana/XC506039.ogg,gallery
XC319635,banana,Coereba flaveola,Bananaquit,Nick Komar,4.0,8.7677,-75.8856,data/BirdClef/train_audio/banana/XC319635.ogg,gallery
XC799774,banana,Coereba flaveola,Bananaquit,Dante Buzzetti,4.0,-23.035,-44.6214,data/BirdClef/train_audio/banana/XC799774.ogg,gallery
XC147123,banana,Coereba flaveola,Bananaquit,Rafael Antunes Dias,4.0,-31.2924,-51.0326,data/BirdClef/train_audio/banana/XC147123.ogg,gallery
XC277006,banana,Coereba flaveola,Bananaquit,Jesse Fagan,4.0,25.3922,-76.5648,data/BirdClef/train_audio/banana/XC277006.ogg,gallery
XC131595,banana,Coereba flaveola,Bananaquit,Thore Noernberg,5.0,8.6167,-80.1167,data/BirdClef/train_audio/banana/XC131595.ogg,gallery
XC520820,banana,Coereba flaveola,Bananaquit,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,0.0742,-72.4514,data/BirdClef/train_audio/banana/XC520820.ogg,gallery
XC4311,banana,Coereba flaveola,Bananaquit,Bob Planqué,4.0,-24.0171,-47.8104,data/BirdClef/train_audio/banana/XC4311.ogg,gallery
XC590531,banana,Coereba flaveola,Bananaquit,Marcos Melo,5.0,-23.4426,-46.5539,data/BirdClef/train_audio/banana/XC590531.ogg,gallery
XC335021,banana,Coereba flaveola,Bananaquit,Yair Guillermo Molina M. &amp; Rossmayra Marulanda,5.0,4.4192,-75.2178,data/BirdClef/train_audio/banana/XC335021.ogg,gallery
XC960423,banana,Coereba flaveola,Bananaquit,Ilona Schmidt,4.0,3.5348,-76.7536,data/BirdClef/train_audio/banana/XC960423.ogg,gallery
XC583784,banana,Coereba flaveola,Bananaquit,Dante Buzzetti,4.0,-9.1992,-35.8871,data/BirdClef/train_audio/banana/XC583784.ogg,gallery
XC32055,banana,Coereba flaveola,Bananaquit,Daniel Lane,5.0,18.452,-66.5976,data/BirdClef/train_audio/banana/XC32055.ogg,gallery
XC519809,banana,Coereba flaveola,Bananaquit,Rolf A. de By,4.0,4.0134,-55.4853,data/BirdClef/train_audio/banana/XC519809.ogg,gallery
XC443366,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,4.5,-14.625,-49.0051,data/BirdClef/train_audio/banana/XC443366.ogg,gallery
XC308452,banana,Coereba flaveola,Bananaquit,Ross Gallardy,5.0,18.426,-77.9419,data/BirdClef/train_audio/banana/XC308452.ogg,gallery
XC2593,banana,Coereba flaveola,Bananaquit,Sjoerd Mayer,4.0,-17.468,-63.661,data/BirdClef/train_audio/banana/XC2593.ogg,gallery
XC389034,banana,Coereba flaveola,Bananaquit,ANDREA LARISSA BOESING,3.0,-21.6239,-46.5224,data/BirdClef/train_audio/banana/XC389034.ogg,gallery
XC214002,banana,Coereba flaveola,Bananaquit,Jeremy Minns,5.0,-5.8667,-50.4834,data/BirdClef/train_audio/banana/XC214002.ogg,gallery
XC196682,banana,Coereba flaveola,Bananaquit,Orlando Jarquín G.,4.0,10.9818,-84.3358,data/BirdClef/train_audio/banana/XC196682.ogg,gallery
XC520818,banana,Coereba flaveola,Bananaquit,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,0.0742,-72.4514,data/BirdClef/train_audio/banana/XC520818.ogg,gallery
XC877054,banana,Coereba flaveola,Bananaquit,Skyler Bol,4.0,18.1425,-66.9748,data/BirdClef/train_audio/banana/XC877054.ogg,gallery
XC1035893,banana,Coereba flaveola,Bananaquit,Mauricio Cuéllar-Ramírez,5.0,1.7135,-75.7326,data/BirdClef/train_audio/banana/XC1035893.ogg,gallery
XC673166,banana,Coereba flaveola,Bananaquit,Fernando Igor de Godoy,3.0,-4.293,-47.5569,data/BirdClef/train_audio/banana/XC673166.ogg,gallery
XC397320,banana,Coereba flaveola,Bananaquit,Bobby Wilcox,4.0,-22.4508,-42.7735,data/BirdClef/train_audio/banana/XC397320.ogg,gallery
XC750762,banana,Coereba flaveola,Bananaquit,Felipe Arantes,5.0,-23.7728,-46.292,data/BirdClef/train_audio/banana/XC750762.ogg,gallery
XC571076,banana,Coereba flaveola,Bananaquit,Jerome Fischer,5.0,4.351,-74.652,data/BirdClef/train_audio/banana/XC571076.ogg,gallery
XC523841,banana,Coereba flaveola,Bananaquit,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,9.63,-74.9122,data/BirdClef/train_audio/banana/XC523841.ogg,gallery
XC712373,banana,Coereba flaveola,Bananaquit,Barry Edmonston,5.0,-4.2334,-38.9167,data/BirdClef/train_audio/banana/XC712373.ogg,gallery
XC173391,banana,Coereba flaveola,Bananaquit,Eric DeFonso,5.0,18.452,-66.5976,data/BirdClef/train_audio/banana/XC173391.ogg,gallery
XC331387,banana,Coereba flaveola,Bananaquit,Bobby Wilcox,4.0,10.4347,-84.7095,data/BirdClef/train_audio/banana/XC331387.ogg,gallery
XC974424,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,5.0,-4.1072,-41.7034,data/BirdClef/train_audio/banana/XC974424.ogg,gallery
XC443365,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,5.0,-14.625,-49.0051,data/BirdClef/train_audio/banana/XC443365.ogg,gallery
XC211811,banana,Coereba flaveola,Bananaquit,Jerome Fischer,5.0,-1.6666,-80.75,data/BirdClef/train_audio/banana/XC211811.ogg,gallery
XC614934,banana,Coereba flaveola,Bananaquit,Mauricio Cuellar Ramirez (@Birding.travel),5.0,1.7135,-75.7326,data/BirdClef/train_audio/banana/XC614934.ogg,gallery
XC700790,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,5.0,-16.1052,-49.5365,data/BirdClef/train_audio/banana/XC700790.ogg,gallery
XC1035884,banana,Coereba flaveola,Bananaquit,Mauricio Cuéllar-Ramírez,5.0,2.5103,-72.707,data/BirdClef/train_audio/banana/XC1035884.ogg,gallery
XC235220,banana,Coereba flaveola,Bananaquit,Jerome Fischer,3.0,-0.0523,-78.7764,data/BirdClef/train_audio/banana/XC235220.ogg,gallery
XC331385,banana,Coereba flaveola,Bananaquit,Bobby Wilcox,4.0,10.4347,-84.7095,data/BirdClef/train_audio/banana/XC331385.ogg,gallery
XC316991,banana,Coereba flaveola,Bananaquit,Guy Kirwan,4.0,12.5369,-81.7118,data/BirdClef/train_audio/banana/XC316991.ogg,gallery
XC952286,banana,Coereba flaveola,Bananaquit,Juan Freile,3.0,-1.9928,-80.423,data/BirdClef/train_audio/banana/XC952286.ogg,gallery
XC173431,banana,Coereba flaveola,Bananaquit,Eric DeFonso,5.0,18.3007,-65.7926,data/BirdClef/train_audio/banana/XC173431.ogg,gallery
XC213998,banana,Coereba flaveola,Bananaquit,Jeremy Minns,3.0,-2.4167,-54.7167,data/BirdClef/train_audio/banana/XC213998.ogg,gallery
XC155808,banana,Coereba flaveola,Bananaquit,Danny Zapata-Henao,3.5,6.1429,-75.6175,data/BirdClef/train_audio/banana/XC155808.ogg,gallery
XC284997,banana,Coereba flaveola,Bananaquit,Jerome Fischer,5.0,-22.4508,-42.7735,data/BirdClef/train_audio/banana/XC284997.ogg,gallery
XC863662,banana,Coereba flaveola,Bananaquit,Alain Verneau,5.0,10.4371,-84.7102,data/BirdClef/train_audio/banana/XC863662.ogg,gallery
XC46632,banana,Coereba flaveola,Bananaquit,Daniel Lane,5.0,18.2609,-65.7967,data/BirdClef/train_audio/banana/XC46632.ogg,gallery
XC434963,banana,Coereba flaveola,Bananaquit,Victor Vanegas,3.0,4.4796,-74.6082,data/BirdClef/train_audio/banana/XC434963.ogg,gallery
XC928598,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,4.5,-16.4353,-49.3948,data/BirdClef/train_audio/banana/XC928598.ogg,gallery
XC523832,banana,Coereba flaveola,Bananaquit,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,10.36,-75.5697,data/BirdClef/train_audio/banana/XC523832.ogg,gallery
XC234129,banana,Coereba flaveola,Bananaquit,Jerome Fischer,4.0,0.1228,-78.9942,data/BirdClef/train_audio/banana/XC234129.ogg,gallery
XC393165,banana,Coereba flaveola,Bananaquit,Nick Komar,4.0,-15.568,-56.0665,data/BirdClef/train_audio/banana/XC393165.ogg,gallery
XC523837,banana,Coereba flaveola,Bananaquit,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,9.63,-74.9122,data/BirdClef/train_audio/banana/XC523837.ogg,gallery
XC837614,banana,Coereba flaveola,Bananaquit,Francisco contreras,4.0,7.581,-72.1792,data/BirdClef/train_audio/banana/XC837614.ogg,gallery
XC393396,banana,Coereba flaveola,Bananaquit,Nick Komar,3.5,-15.6361,-56.0668,data/BirdClef/train_audio/banana/XC393396.ogg,gallery
XC28577,banana,Coereba flaveola,Bananaquit,Daniel Lane,4.0,16.7812,-88.4587,data/BirdClef/train_audio/banana/XC28577.ogg,gallery
XC173288,banana,Coereba flaveola,Bananaquit,Eric DeFonso,5.0,18.452,-66.5976,data/BirdClef/train_audio/banana/XC173288.ogg,gallery
XC816884,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,4.5,-7.3499,-48.2929,data/BirdClef/train_audio/banana/XC816884.ogg,gallery
XC706371,banana,Coereba flaveola,Bananaquit,Mauricio Cuéllar Ramírez,5.0,-0.63,-72.4173,data/BirdClef/train_audio/banana/XC706371.ogg,gallery
XC372724,banana,Coereba flaveola,Bananaquit,Albert Lastukhin,5.0,9.9746,-84.4206,data/BirdClef/train_audio/banana/XC372724.ogg,gallery
XC1035885,banana,Coereba flaveola,Bananaquit,Mauricio Cuéllar-Ramírez,5.0,2.5103,-72.707,data/BirdClef/train_audio/banana/XC1035885.ogg,gallery
XC175745,banana,Coereba flaveola,Bananaquit,João Antônio de B. Vitto,5.0,-28.9277,-49.6836,data/BirdClef/train_audio/banana/XC175745.ogg,gallery
XC725276,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,5.0,-26.7515,-49.168,data/BirdClef/train_audio/banana/XC725276.ogg,gallery
XC401626,banana,Coereba flaveola,Bananaquit,Diana Carolina Macana,3.0,5.8023,-73.5168,data/BirdClef/train_audio/banana/XC401626.ogg,gallery
XC825068,banana,Coereba flaveola,Bananaquit,rudy gelis,3.0,-0.0553,-78.7704,data/BirdClef/train_audio/banana/XC825068.ogg,gallery
XC864623,banana,Coereba flaveola,Bananaquit,Scott Olmstead,5.0,8.6999,-83.2042,data/BirdClef/train_audio/banana/XC864623.ogg,gallery
XC1034681,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,5.0,-5.7717,-47.4806,data/BirdClef/train_audio/banana/XC1034681.ogg,gallery
XC659497,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,4.0,-14.134,-47.514,data/BirdClef/train_audio/banana/XC659497.ogg,gallery
XC713835,banana,Coereba flaveola,Bananaquit,Bobby Wilcox,5.0,17.9529,-66.2393,data/BirdClef/train_audio/banana/XC713835.ogg,gallery
XC998280,banana,Coereba flaveola,Bananaquit,Paul Driver,4.0,-0.0609,-78.7708,data/BirdClef/train_audio/banana/XC998280.ogg,gallery
XC860344,banana,Coereba flaveola,Bananaquit,JAYRSON ARAUJO DE OLIVEIRA,4.5,-16.5631,-49.285,data/BirdClef/train_audio/banana/XC860344.ogg,gallery
XC799776,banana,Coereba flaveola,Bananaquit,Dante Buzzetti,4.0,-23.035,-44.6214,data/BirdClef/train_audio/banana/XC799776.ogg,gallery
XC297013,banana,Coereba flaveola,Bananaquit,Ross Gallardy,5.0,-6.0792,-76.9762,data/BirdClef/train_audio/banana/XC297013.ogg,gallery
XC771681,banana,Coereba flaveola,Bananaquit,David Monroy Rengifo,4.0,4.7816,-75.7321,data/BirdClef/train_audio/banana/XC771681.ogg,gallery
XC757619,banana,Coereba flaveola,Bananaquit,Robert Benson,4.0,18.2951,-65.8,data/BirdClef/train_audio/banana/XC757619.ogg,gallery
XC308651,banana,Coereba flaveola,Bananaquit,Ross Gallardy,4.0,18.09,-71.192,data/BirdClef/train_audio/banana/XC308651.ogg,gallery
XC259502,banana,Coereba flaveola,Bananaquit,John V. Moore,3.0,-4.915,-79.105,data/BirdClef/train_audio/banana/XC259502.ogg,gallery
XC146976,banana,Coereba flaveola,Bananaquit,Rafael Antunes Dias,4.0,-31.3266,-51.0719,data/BirdClef/train_audio/banana/XC146976.ogg,gallery
XC775648,banana,Coereba flaveola,Bananaquit,Paul Driver,5.0,24.187,-77.622,data/BirdClef/train_audio/banana/XC775648.ogg,gallery
XC778612,banana,Coereba flaveola,Bananaquit,ABirder,4.0,17.732,-64.8612,data/BirdClef/train_audio/banana/XC778612.ogg,gallery
XC737964,banana,Coereba flaveola,Bananaquit,Yair Guillermo Molina Martínez.,5.0,4.4921,-75.2813,data/BirdClef/train_audio/banana/XC737964.ogg,gallery
